id,PassedStepsPart,CostablePercentage,ScoredUnscoredRatio,Score,AveragePassingTime,AverageIdlingTime,SkippedPersentage,TimeDeviation,ScoreDeviation,EventsCount,WorkDaysPercentage,DayAverage,MaxIdleDays,MaxVisitingDays,AverageDayPart,passed
208,0.030986,0.000000,0.000000,0.000000,1.000000,1.000000,0.895238,0.037946,-0.002426,0.007373,0.428571,0.009101,0.357143,0.142857,0.004715,0
210,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
212,0.104225,0.054054,0.014286,0.016807,0.003233,0.238440,0.460526,-0.051753,-0.200140,0.030968,1.000000,0.088737,0.000000,0.142857,0.104190,0
213,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
214,0.025352,0.000000,0.000000,0.000000,1.000000,0.002043,0.896552,0.037748,0.081995,0.005243,1.000000,0.030717,0.000000,0.071429,0.013113,0
215,0.059155,0.095238,0.026316,0.016807,0.004059,0.000901,0.185185,-0.313702,-0.404173,0.012453,1.000000,0.075085,0.000000,0.071429,0.006319,0
217,0.292958,0.182692,0.055882,0.201681,0.023071,0.005716,0.009434,-0.278172,-0.257119,0.059807,0.230769,0.119454,0.714286,0.142857,0.199275,0
218,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
219,0.318310,0.194690,0.060440,0.252101,0.630830,1.000000,0.000000,-0.186952,-0.238500,0.072751,0.800000,0.042378,0.142857,0.571429,0.173087,0
220,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.228227,-0.500000,0.001311,1.000000,0.003413,0.000000,0.285714,0.105162,0
221,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.263747,-0.500000,0.002622,0.714286,0.003413,0.214286,0.571429,0.175292,0
222,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.185648,-0.500000,0.001311,0.714286,0.003413,0.071429,0.214286,0.002183,0
223,0.259155,0.076087,0.020588,0.092437,0.011950,0.026739,0.179104,-0.481191,-0.497352,0.066525,1.000000,0.096416,0.000000,0.285714,0.216215,0
224,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.250000,-0.500000,0.000655,0.153846,0.003413,0.785714,0.071429,0.000000,0
226,0.490141,0.172414,0.052083,0.361345,0.795075,0.432399,0.000000,-0.256155,-0.265910,0.099787,0.928571,0.051195,0.071429,0.500000,0.297532,0
228,0.107042,0.078947,0.021429,0.025210,0.071957,1.000000,0.000000,-0.460733,-0.500000,0.058987,0.600000,0.036784,0.428571,0.357143,0.528690,0
229,0.177465,0.111111,0.031250,0.058824,0.004835,0.119022,0.235294,-0.453795,-0.460401,0.035065,1.000000,0.077361,0.000000,0.214286,0.043021,1
230,0.030986,0.000000,0.000000,0.000000,1.000000,1.000000,0.800000,-0.070502,-0.070502,0.005407,1.000000,0.037543,0.000000,0.071429,0.002292,0
231,0.146479,0.134615,0.038889,0.058824,0.013542,0.752747,0.000000,-0.233203,-0.388362,0.039489,1.000000,0.049829,0.000000,0.357143,0.217315,0
232,0.270423,0.177083,0.053797,0.176471,0.045444,1.000000,0.000000,-0.285247,-0.338193,0.064558,0.533333,0.055034,0.214286,0.357143,0.057552,0
233,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.131242,-0.500000,0.000819,0.250000,0.003413,0.642857,0.142857,0.000000,1
235,0.312676,0.180180,0.054945,0.218487,0.023266,0.452425,0.000000,-0.225483,-0.274497,0.074062,0.666667,0.076792,0.142857,0.285714,0.065147,0
238,0.016901,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.155172,0.155172,0.002949,1.000000,0.020478,0.000000,0.071429,0.000185,0
240,0.115493,0.073171,0.019737,0.025210,0.002201,1.000000,0.000000,0.346962,0.271515,0.032771,0.333333,0.049488,0.571429,0.214286,0.014870,0
243,0.025352,0.000000,0.000000,0.000000,1.000000,0.000141,0.965116,-0.071882,-0.058824,0.004588,1.000000,0.030717,0.000000,0.071429,0.002292,0
244,0.047887,0.000000,0.000000,0.000000,1.000000,0.911172,0.863946,0.129019,0.037879,0.011797,0.272727,0.025028,0.285714,0.071429,0.006501,0
245,0.183099,0.215385,0.068627,0.134454,1.000000,1.000000,0.172840,-0.455714,-0.465017,0.047354,0.384615,0.072355,0.357143,0.142857,0.071928,0
247,0.146479,0.153846,0.045455,0.067227,0.009786,0.003548,0.000000,-0.203537,-0.209959,0.033918,1.000000,0.180887,0.000000,0.071429,0.052338,0
248,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
249,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.923077,0.038079,0.500000,0.002949,0.214286,0.009101,0.785714,0.142857,0.000347,0
250,0.030986,0.181818,0.055556,0.016807,0.076222,0.004610,0.000000,-0.371836,-0.300521,0.005735,1.000000,0.037543,0.000000,0.071429,0.014352,0
251,0.171831,0.065574,0.017544,0.033613,0.001066,0.207044,0.214286,-0.287039,-0.320258,0.049975,0.750000,0.044369,0.142857,0.357143,0.055961,0
252,0.123944,0.113636,0.032051,0.042017,0.012658,0.074794,0.000000,-0.229136,-0.273707,0.026380,1.000000,0.081911,0.000000,0.142857,0.138981,0
253,0.518310,0.222826,0.071678,0.495798,1.000000,0.544601,0.246094,-0.467401,-0.485307,0.116992,0.583333,0.106777,0.285714,0.285714,0.075818,0
254,0.002817,0.000000,0.000000,0.000000,1.000000,0.000165,0.600000,-0.177824,-0.500000,0.001966,1.000000,0.013652,0.000000,0.071429,0.000671,1
255,0.081690,0.275862,0.095238,0.117647,0.019675,0.153582,0.893082,0.189114,0.082915,0.019171,0.500000,0.059727,0.142857,0.071429,0.024884,0
256,0.050704,0.111111,0.031250,0.016807,0.003096,0.000401,0.000000,-0.210130,-0.245319,0.009340,1.000000,0.061433,0.000000,0.071429,0.008102,0
257,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.067982,0.000000,0.002949,0.733333,0.003413,0.142857,0.357143,0.060112,0
258,0.152113,0.166667,0.050000,0.075630,0.012948,0.001469,0.000000,-0.234020,-0.272554,0.030313,1.000000,0.184300,0.000000,0.071429,0.069514,0
259,0.126761,0.133333,0.038462,0.050420,0.003829,0.203658,0.148148,-0.018925,-0.053343,0.024906,1.000000,0.055745,0.000000,0.214286,0.189552,0
260,0.025352,0.000000,0.000000,0.000000,1.000000,1.000000,0.942675,-0.166335,-0.166335,0.004424,1.000000,0.030717,0.000000,0.071429,0.088171,0
263,0.180282,0.078125,0.021186,0.042017,0.008173,0.398674,0.264368,-0.412699,-0.402772,0.035884,0.500000,0.086462,0.214286,0.142857,0.075370,0
265,0.070423,0.080000,0.021739,0.016807,0.000688,1.000000,0.000000,0.094643,0.055112,0.018024,0.333333,0.028157,0.571429,0.142857,0.039239,0
266,0.323944,0.191304,0.059140,0.252101,1.000000,1.000000,0.093750,-0.152030,-0.224087,0.089628,0.642857,0.056504,0.357143,0.357143,0.245637,0
267,0.225352,0.187500,0.057692,0.142857,0.073746,0.589372,0.000000,-0.286959,-0.333606,0.052761,1.000000,0.023663,0.000000,1.071429,0.119484,0
268,0.230986,0.195122,0.060606,0.159664,1.000000,1.000000,0.000000,-0.138928,-0.267461,0.057840,0.428571,0.075654,0.428571,0.285714,0.070413,1
269,0.047887,0.117647,0.033333,0.016807,0.042445,0.002911,0.000000,0.428119,0.429826,0.008193,1.000000,0.029010,0.000000,0.142857,0.078409,0
270,0.154930,0.127273,0.036458,0.058824,0.004344,0.590311,0.154930,-0.321644,-0.378976,0.047190,0.357143,0.048464,0.357143,0.142857,0.134259,0
271,0.230986,0.170732,0.051471,0.142857,0.466798,0.126821,0.169811,-0.492995,-0.500000,0.055383,1.000000,0.113766,0.000000,0.214286,0.231879,0
273,0.346479,0.162602,0.048544,0.218487,0.046607,1.000000,0.642045,-0.437508,-0.439001,0.080288,0.538462,0.076548,0.142857,0.142857,0.065430,0
275,0.177465,0.000000,0.000000,0.000000,1.000000,0.589024,0.000000,-0.484745,-0.500000,0.038833,0.571429,0.034556,0.214286,0.285714,0.060783,0
276,0.045070,0.062500,0.016667,0.008403,0.000413,1.000000,0.951705,-0.476374,-0.500000,0.012617,0.266667,0.023038,0.642857,0.071429,0.005550,0
277,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.251489,-0.500000,0.002294,1.000000,0.003413,0.000000,0.357143,0.164454,0
278,0.383099,0.183824,0.056306,0.302521,1.000000,1.000000,0.007299,-0.395881,-0.457981,0.126167,0.933333,0.053632,0.071429,0.857143,0.475728,0
279,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
280,0.225352,0.175000,0.053030,0.134454,0.042416,0.642837,0.000000,0.175572,0.137810,0.052597,0.642857,0.038301,0.142857,0.285714,0.139473,0
281,0.104225,0.000000,0.000000,0.000000,1.000000,0.003243,0.196078,-0.053707,0.013652,0.022776,0.500000,0.069966,0.142857,0.071429,0.042228,0
282,0.183099,0.000000,0.000000,0.000000,1.000000,0.088887,0.619792,0.123108,0.111940,0.034901,0.625000,0.050512,0.214286,0.285714,0.387106,0
283,0.002817,0.000000,0.000000,0.000000,1.000000,0.330754,0.000000,-0.250000,-0.500000,0.000655,1.000000,0.003413,0.000000,0.071429,0.462917,0
284,0.188732,0.089552,0.024590,0.058824,0.002454,1.000000,0.233333,-0.294439,-0.442168,0.047518,0.785714,0.030717,0.214286,0.714286,0.311307,0
285,0.030986,0.181818,0.055556,0.016807,0.003302,0.000889,0.000000,-0.066838,-0.135381,0.006226,1.000000,0.037543,0.000000,0.071429,0.010081,0
286,0.022535,0.375000,0.150000,0.025210,0.007659,0.184069,0.653846,-0.463096,-0.500000,0.010487,1.000000,0.018771,0.000000,0.142857,0.075949,0
288,0.028169,0.100000,0.027778,0.008403,0.001926,1.000000,0.963696,0.246617,0.208623,0.007046,0.333333,0.011945,0.500000,0.142857,0.002922,0
290,0.160563,0.157895,0.046875,0.075630,0.008500,0.105009,0.000000,-0.446098,-0.446393,0.030968,0.666667,0.098976,0.071429,0.071429,0.029705,0
291,0.163380,0.155172,0.045918,0.075630,0.081435,0.961867,0.033333,-0.404761,-0.411095,0.045224,0.714286,0.025256,0.142857,0.285714,0.237954,0
292,0.109859,0.102564,0.028571,0.033613,0.004196,0.012113,0.000000,-0.414064,-0.393638,0.023923,1.000000,0.066553,0.000000,0.142857,0.132228,0
293,0.205634,0.219178,0.070175,0.134454,1.000000,1.000000,0.769886,-0.189388,-0.254437,0.075537,0.600000,0.063709,0.142857,0.214286,0.027618,0
295,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.235272,-0.500000,0.001147,0.800000,0.003413,0.071429,0.142857,0.086253,0
297,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.167499,-0.500000,0.000983,0.166667,0.003413,0.714286,0.071429,0.036088,0
298,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
299,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
300,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000093,0
301,0.318310,0.176991,0.053763,0.218487,1.000000,0.998702,0.000000,-0.339650,-0.323552,0.084385,0.727273,0.066126,0.071429,0.214286,0.289922,0
303,0.301408,0.177570,0.053977,0.201681,0.377651,1.000000,0.009174,-0.105248,-0.126685,0.079633,0.733333,0.047471,0.071429,0.285714,0.165900,0
304,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
305,0.090141,0.218750,0.070000,0.058824,0.001848,0.673158,0.304348,-0.072494,-0.093641,0.021465,0.230769,0.038680,0.714286,0.142857,0.024317,0
306,0.112676,0.100000,0.027778,0.033613,0.007842,0.006009,0.763736,-0.461824,-0.449830,0.030149,0.181818,0.073379,0.642857,0.071429,0.020503,0
307,0.019718,0.000000,0.000000,0.000000,1.000000,0.000033,0.000000,0.207312,0.213097,0.003932,1.000000,0.023891,0.000000,0.071429,0.040845,0
308,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.237255,0.237255,0.003932,1.000000,0.027304,0.000000,0.071429,0.000961,0
309,0.949296,0.204748,0.064366,0.915966,0.035385,0.423730,0.045070,-0.357844,-0.376529,0.187940,0.714286,0.121160,0.142857,0.357143,0.394204,1
310,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
311,0.019718,0.000000,0.000000,0.000000,1.000000,0.000068,0.000000,-0.058824,-0.091837,0.004260,1.000000,0.023891,0.000000,0.071429,0.002778,0
312,0.011268,0.000000,0.000000,0.000000,1.000000,0.000154,0.852941,-0.059028,-0.006494,0.002786,1.000000,0.017065,0.000000,0.071429,0.000521,0
314,0.115493,0.097561,0.027027,0.033613,0.004815,0.000949,0.046512,-0.151380,-0.149077,0.025561,1.000000,0.139932,0.000000,0.071429,0.059687,0
315,0.118310,0.095238,0.026316,0.033613,0.005331,0.111138,0.000000,-0.237938,-0.288148,0.023431,1.000000,0.076792,0.000000,0.142857,0.146968,0
316,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.954802,0.004425,0.004425,0.003932,1.000000,0.027304,0.000000,0.071429,0.000475,0
317,0.180282,0.109375,0.030702,0.058824,0.018476,0.282714,0.098765,0.256511,0.270168,0.046043,0.300000,0.085324,0.285714,0.071429,0.178144,0
319,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
320,0.228169,0.197531,0.061538,0.159664,0.022220,0.655796,0.000000,-0.269402,-0.322274,0.048665,0.230769,0.096701,0.642857,0.071429,0.170799,0
322,0.078873,0.000000,0.000000,0.000000,1.000000,0.226479,0.918310,0.358395,0.356842,0.015075,0.666667,0.051195,0.071429,0.071429,0.002876,0
323,0.121127,0.116279,0.032895,0.042017,0.010457,0.168817,0.000000,-0.407125,-0.500000,0.026053,1.000000,0.153584,0.000000,0.071429,0.449491,0
324,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
325,0.377465,0.082090,0.022358,0.092437,0.005228,0.000999,0.498305,-0.424961,-0.412517,0.077011,1.000000,0.505119,0.000000,0.071429,0.166933,0
326,0.383099,0.183824,0.056306,0.302521,1.000000,1.000000,0.000000,-0.238134,-0.317655,0.093233,0.400000,0.085893,0.642857,0.214286,0.606032,1
328,0.419718,0.154362,0.045635,0.268908,1.000000,0.846519,0.006494,0.430365,0.412194,0.089956,0.466667,0.089225,0.571429,0.428571,0.201126,1
330,0.061972,0.000000,0.000000,0.000000,1.000000,0.713604,0.000000,0.137379,0.127530,0.015894,1.000000,0.061433,0.000000,0.142857,0.124687,0
331,0.030986,0.181818,0.055556,0.016807,0.001238,0.001495,0.333333,-0.234403,-0.306990,0.010323,1.000000,0.061433,0.000000,0.071429,0.007975,0
332,0.025352,0.000000,0.000000,0.000000,1.000000,0.006434,0.000000,0.322697,0.320879,0.004588,1.000000,0.030717,0.000000,0.071429,0.015382,0
333,0.064789,0.130435,0.037500,0.025210,0.000275,0.000467,0.860335,-0.466258,-0.500000,0.012944,1.000000,0.085324,0.000000,0.071429,0.008368,0
334,0.050704,0.111111,0.031250,0.016807,0.014240,0.001375,0.000000,-0.126800,-0.126360,0.011142,1.000000,0.061433,0.000000,0.071429,0.053773,0
336,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
337,0.214085,0.144737,0.042308,0.100840,0.032683,0.021684,0.000000,-0.496338,-0.500000,0.049320,1.000000,0.134812,0.000000,0.142857,0.055451,0
338,0.005634,0.500000,0.250000,0.016807,0.022839,0.004251,0.000000,0.208947,0.500000,0.001639,1.000000,0.006826,0.000000,0.071429,0.005949,0
340,0.143662,0.137255,0.039773,0.058824,0.005897,0.885736,0.000000,-0.015185,-0.049600,0.028019,0.133333,0.088737,0.928571,0.071429,0.046655,0
341,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.250000,-0.500000,0.000655,0.500000,0.003413,0.142857,0.071429,0.000000,0
342,0.166197,0.084746,0.023148,0.042017,0.084120,1.000000,0.280488,-0.181531,-0.217092,0.037195,0.714286,0.026280,0.214286,0.357143,0.171101,0
343,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
344,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
345,0.163380,0.155172,0.045918,0.075630,0.009600,0.059686,0.000000,-0.301784,-0.278996,0.032607,1.000000,0.100683,0.000000,0.142857,0.072963,0
347,0.002817,0.000000,0.000000,0.000000,1.000000,0.000033,0.666667,-0.250000,-0.500000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000093,0
348,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.045455,-0.045455,0.001475,1.000000,0.010239,0.000000,0.071429,0.000336,0
349,0.132394,0.148936,0.043750,0.058824,0.009041,0.003177,0.129630,-0.139783,-0.170228,0.025070,1.000000,0.160410,0.000000,0.071429,0.038854,0
350,0.112676,0.050000,0.013158,0.016807,0.003440,0.002297,0.022222,-0.172185,-0.231836,0.030149,1.000000,0.150171,0.000000,0.071429,0.031875,0
351,0.014085,0.000000,0.000000,0.000000,1.000000,0.000138,0.979452,0.347616,0.296178,0.003277,1.000000,0.020478,0.000000,0.071429,0.051852,0
352,0.138028,0.285714,0.100000,0.134454,0.022004,0.002595,0.577586,-0.202117,-0.192560,0.029821,0.333333,0.083618,0.285714,0.071429,0.053426,0
353,0.123944,0.363636,0.142857,0.159664,0.019907,0.003119,0.797297,-0.371952,-0.375065,0.026380,1.000000,0.153584,0.000000,0.071429,0.075995,0
357,0.087324,0.032258,0.008333,0.008403,0.000413,0.480225,0.874074,-0.195631,-0.169922,0.020482,0.400000,0.061433,0.214286,0.071429,0.272778,0
358,0.228169,0.123457,0.035211,0.084034,1.000000,1.000000,0.057471,-0.103220,-0.146837,0.051450,0.785714,0.031337,0.142857,0.428571,0.279178,0
359,0.025352,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.074850,0.074850,0.004424,1.000000,0.030717,0.000000,0.071429,0.001262,0
360,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.250000,-0.500000,0.000655,0.181818,0.003413,0.642857,0.071429,0.000000,0
361,0.050704,0.055556,0.014706,0.008403,0.000963,0.031524,0.000000,0.101020,-0.008736,0.011306,1.000000,0.064846,0.000000,0.071429,0.315139,0
362,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.967742,-0.000270,-0.000270,0.003932,1.000000,0.027304,0.000000,0.071429,0.006481,0
363,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
364,0.076056,0.037037,0.009615,0.008403,0.004403,0.000533,0.771654,0.151807,0.047658,0.016713,1.000000,0.098976,0.000000,0.071429,0.010694,0
366,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.371296,0.371296,0.003932,1.000000,0.027304,0.000000,0.071429,0.102361,0
367,0.276056,0.193878,0.060127,0.201681,0.021203,0.090698,0.000000,0.073293,0.056439,0.056530,0.600000,0.113766,0.071429,0.071429,0.066617,0
369,0.278873,0.161616,0.048193,0.159664,0.790008,0.375197,0.712676,-0.342397,-0.377284,0.082091,0.857143,0.073948,0.071429,0.357143,0.264336,0
370,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
371,0.523944,0.177419,0.053922,0.403361,0.044703,0.990415,0.078431,-0.234985,-0.257407,0.106177,0.666667,0.069625,0.357143,0.428571,0.305225,0
372,0.030986,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.159541,-0.159541,0.005407,1.000000,0.037543,0.000000,0.071429,0.005150,0
373,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.045455,0.045455,0.000983,1.000000,0.006826,0.000000,0.071429,0.000127,0
374,0.208451,0.108108,0.030303,0.084034,0.052678,1.000000,0.237113,-0.431109,-0.479242,0.049484,0.714286,0.031399,0.142857,0.500000,0.243045,0
377,0.036620,0.000000,0.000000,0.000000,1.000000,0.023250,0.825000,-0.001184,-0.032490,0.008193,1.000000,0.047782,0.000000,0.071429,0.055961,0
378,0.388732,0.188406,0.058036,0.319328,0.960305,0.456465,0.000000,-0.275778,-0.345448,0.082746,0.857143,0.087600,0.071429,0.285714,0.381443,0
380,0.194366,0.130435,0.037500,0.075630,0.015562,0.001847,0.000000,-0.188238,-0.183814,0.036376,1.000000,0.235495,0.000000,0.071429,0.177361,0
381,0.014085,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.109319,-0.109319,0.002458,1.000000,0.017065,0.000000,0.071429,0.002199,0
384,0.025352,0.000000,0.000000,0.000000,1.000000,0.000149,0.000000,0.132221,0.110204,0.004588,1.000000,0.030717,0.000000,0.071429,0.002037,0
385,0.267606,0.178947,0.054487,0.176471,0.749420,0.688013,0.000000,-0.127233,-0.164397,0.056038,0.933333,0.027791,0.071429,0.928571,0.256176,0
386,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.043226,-0.500000,0.002622,0.538462,0.003413,0.214286,0.142857,0.139549,0
387,0.157746,0.125000,0.035714,0.058824,0.005150,0.491835,0.376344,-0.444647,-0.482667,0.036703,0.307692,0.058020,0.357143,0.071429,0.099178,0
388,0.236620,0.178571,0.054348,0.151261,0.628546,0.728999,0.000000,-0.291200,-0.299623,0.054727,0.615385,0.040102,0.285714,0.285714,0.054119,0
389,0.053521,0.105263,0.029412,0.016807,0.006123,0.266059,0.000000,-0.403610,-0.500000,0.013764,1.000000,0.046075,0.000000,0.142857,0.007407,0
390,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.299996,-0.500000,0.000819,0.181818,0.003413,0.642857,0.071429,0.000226,0
